21,poly50,poly39,22,poly40,10,poly41,16,14,poly18,2,8,15,20,7,9,poly34,poly46,port_sex,6,17
-0.2081478487327801,-0.2234202643334461,-0.15584522443268586,-0.6981970580620328,-0.5018243332722597,-0.12168146174384352,0.4353138271302288,0.8505317485662419,-0.21680296415038888,-1.4609134070857044,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,3.755222352305419,-0.19300937626135234,-0.2955781683826058,-0.8523616263242837,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19142217096055286,-0.6981970580620328,-0.10095107670490644,-0.12168146174384352,-0.17194630991111728,0.8505317485662419,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,-0.07507948397468743,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19836401418550265,-0.6981970580620328,-0.3321276542362597,-0.12168146174384352,-0.4148503647276557,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.9574498946399292,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19836401418550265,1.4322604033532795,-0.3321276542362597,-0.12168146174384352,-0.4148503647276557,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.2690969755635181,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,1.2521638397534456,-0.1456060056758851,-0.6981970580620328,0.5925786558891535,-0.12168146174384352,-0.1080036694778712,-1.175735064194511,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,1.9535138126504803,5.8855755878248655,-0.2662958158485814,-0.19300937626135234,0.5861762963431696,-1.107608862589304,-0.5095104222433947,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.3804852389981573,3.328092344088932,1.4322604033532795,0.008215640462677058,-0.12168146174384352,1.821712438556352,0.8505317485662419,-0.21680296415038888,-1.4609134070857044,2.0745051044939435,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,3.217217844315241,-1.0414210819088798,-1.1168810094012038,4.237622777986573,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.16209288333514058,-0.6981970580620328,-0.5376179453752404,-0.12168146174384352,0.3543458088580493,-1.175735064194511,-0.21680296415038888,-1.4609134070857044,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,-0.931108114108173,0.96425644365423,4.237622777986573,-0.4058397249567138
-0.2081478487327801,-0.5427168246715761,-0.15902690257745447,1.4322604033532795,0.4384609375349179,-0.12168146174384352,-0.4227782124236476,0.8505317485662419,-0.21680296415038888,-0.5892568139740777,2.0745051044939435,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.6132734351017236,-1.1168810094012038,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19836401418550265,-0.6981970580620328,-0.3321276542362597,-0.12168146174384352,-0.4148503647276557,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.9574498946399292,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.1303339505809958,-0.6981970580620328,-0.4768220012512817,-0.12168146174384352,0.7187018910828571,0.8505317485662419,-0.21680296415038888,-1.4609134070857044,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,3.755222352305419,-0.19300937626135234,-0.2955781683826058,-0.8523616263242837,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.5644165909081479,-0.19142217096055286,-0.6981970580620328,-0.10095107670490644,-0.12168146174384352,-0.4507206264341109,-1.175735064194511,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,1.64580281371634,-0.5095104222433947,-0.2359813632291101,2.4640269015229057
-0.2081478487327801,1.0640991990364888,-0.1678777526892653,1.4322604033532795,0.3228726487692413,-0.12168146174384352,0.27337779058586986,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,0.045746140543500825,1.3016263541781348,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19286838829908406,-0.6981970580620328,-0.1394805062934653,-0.12168146174384352,-0.21243031904720705,0.8505317485662419,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.9574498946399292,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.19836401418550265,1.4322604033532795,-0.3321276542362597,-0.12168146174384352,-0.4148503647276557,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,-0.7634324030510985,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.1965128559921827,-0.6981970580620328,-0.255068795059142,-0.12168146174384352,-0.33388234645547626,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.6132734351017236,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.26165318579788244,-0.16209288333514058,1.4322604033532795,0.399931507946359,-0.12168146174384352,-0.20320282418793773,-1.175735064194511,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,0.07418983295400973,1.9899792732545456,-0.5095104222433947,-0.2359813632291101,2.4640269015229057
-0.2081478487327801,-0.26165318579788244,0.2673758175150792,1.4322604033532795,-0.2803751068007398,-0.12168146174384352,1.0153463561009144,-1.175735064194511,-0.21680296415038888,-1.4609134070857044,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,3.755222352305419,-0.19300937626135234,-0.2955781683826058,-0.9161734353905387,-0.5095104222433947,-0.2359813632291101,2.4640269015229057
-0.2081478487327801,-0.2833529520344544,2.779686729317908,-0.6981970580620328,0.20895624846697347,-0.12168146174384352,0.9686240405810932,-1.175735064194511,-0.21680296415038888,-1.4609134070857044,2.0745051044939435,-0.19611613513818404,1.9535138126504803,-0.1699069165076462,3.755222352305419,-0.19300937626135234,-0.2955781683826058,-0.8842675308574113,-1.3133832581875535,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,0.4203394673515213,-0.19142217096055286,-0.6981970580620328,-0.10095107670490644,-0.12168146174384352,-0.17194630991111728,0.8505317485662419,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.9574498946399292,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.26165318579788244,-0.013248194853511329,1.4322604033532795,-0.4610530532441298,-0.12168146174384352,0.3870319350144749,-1.175735064194511,-0.21680296415038888,-1.4609134070857044,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,-1.0855462690291626,-0.5095104222433947,4.237622777986573,2.4640269015229057
-0.2081478487327801,1.2521638397534456,-0.1456060056758851,-0.6981970580620328,0.5925786558891535,-0.12168146174384352,-0.1080036694778712,-1.175735064194511,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,1.9535138126504803,5.8855755878248655,-0.2662958158485814,-0.19300937626135234,0.5861762963431696,-1.107608862589304,-0.5095104222433947,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.2234202643334461,-0.1991160472015389,-0.6981970580620328,-0.3706570838248186,-0.12168146174384352,-0.4553343738637455,0.8505317485662419,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,1.9899792732545456,0.96425644365423,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.5644165909081479,-0.1974962837823839,-0.6981970580620328,-0.2935982246477009,-0.12168146174384352,-0.5459197811441774,-1.175735064194511,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,1.9535138126504803,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,0.6132734351017236,-0.5095104222433947,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,0.04111021931238319,-0.16209288333514058,1.4322604033532795,0.399931507946359,-0.12168146174384352,-0.20320282418793773,-1.175735064194511,-0.21680296415038888,-0.5892568139740777,-0.4820426798824101,-0.19611613513818404,1.9535138126504803,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,0.4439578342906253,-1.107608862589304,-0.5095104222433947,-0.2359813632291101,-0.4058397249567138
-0.2081478487327801,-0.5644165909081479,-0.1965128559921827,-0.6981970580620328,-0.255068795059142,-0.12168146174384352,-0.5268799502021639,-1.175735064194511,-0.21680296415038888,0.8635041745453002,-0.4820426798824101,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,1.9899792732545456,-0.5095104222433947,-0.2359813632291101,2.4640269015229057
-0.2081478487327801,-0.7049484103449949,-0.19836401418550265,-0.6981970580620328,-0.3321276542362597,-0.12168146174384352,-0.626822817058193,0.8505317485662419,-0.21680296415038888,0.8635041745453002,2.0745051044939435,-0.19611613513818404,-0.5118980953829163,-0.1699069165076462,-0.2662958158485814,-0.19300937626135234,-0.2955781683826058,-0.41925594351289297,-1.1168810094012038,-0.2359813632291101,-0.4058397249567138
