poly46,poly39,port_sex,15,21,Survived,7,poly50,6,9,14,2,poly34,20,22,10,8,16,17,poly18,poly41,poly40
-0.41925594351289297,-0.19836401418550265,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,0.8635041745453002,-0.4148503647276557,-0.3321276542362597
-0.8842675308574113,0.0904166639724038,-1.3133832581875535,-0.5118980953829163,-0.2081478487327801,1,3.755222352305419,-0.6336491784248299,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,2.0745051044939435,-0.2955781683826058,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,-1.4609134070857044,-0.17688496913157126,-0.3482385794291088
0.2690969755635181,-0.19836401418550265,-0.5095104222433947,1.9535138126504803,-0.2081478487327801,1,-0.2662958158485814,-0.5644165909081479,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.5649596120861907,-0.3321276542362597
-0.9161734353905387,-0.03870162001166013,-0.5095104222433947,-0.5118980953829163,-0.2081478487327801,1,3.755222352305419,-0.26165318579788244,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,-1.4609134070857044,0.3108726112464217,-0.4125302903401952
0.9574498946399292,-0.1974962837823839,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,0.8635041745453002,-0.37436635559156606,-0.2935982246477009
1.3016263541781348,-0.1974962837823839,-1.5366812681720423,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,-0.8020806973086978,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,0.8635041745453002,-0.6654873201656945,-0.2935982246477009
-0.9823612160709628,-0.05073414826823957,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,0.4203394673515213,-0.2359813632291101,5.181095444015676,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,-1.4609134070857044,1.3664460372602931,-0.5223809618791733
-1.107608862589304,-0.1756873263173337,0.9642564436542299,-0.5118980953829163,4.804277373453899,0,-0.2662958158485814,2.351618662406424,-0.2359813632291101,-0.19300937626135234,4.612483062299523,-0.4820426798824101,0.0030806019277374976,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,0.15192576317760065,0.20728436000356465
0.2690969755635181,-0.1941989082505328,-0.5095104222433947,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,0.041110219312383185,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,0.017302448132991942,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,0.8635041745453002,-0.4888002883181375,-0.1780099358820242
-1.107608862589304,-0.1491347759819012,-1.3133832581875535,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.6336491784248299,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,2.0745051044939435,-0.2955781683826058,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,-0.5892568139740777,-0.4779482345047715,0.5540492263005946
-1.107608862589304,-0.18638933462246446,-0.5095104222433947,1.9535138126504803,-0.2081478487327801,1,-0.2662958158485814,0.041110219312383185,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.06802862909853473,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.3936011336080709,-0.5987938641499739
-0.8204557217911562,-0.16209288333514058,-0.5095104222433947,1.9535138126504803,-0.2081478487327801,1,3.755222352305419,-0.5644165909081479,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,-1.4609134070857044,-0.20320282418793775,-0.5089678567068249
-0.41925594351289297,-0.1974962837823839,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,0.8635041745453002,-0.37436635559156606,-0.2935982246477009
1.3016263541781348,-0.1456060056758851,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,3.639138125776359,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,1.9088079934318332,5.8855755878248655,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,0.8635041745453002,0.5567658545384979,0.5925786558891535
-1.107608862589304,-0.19836401418550265,-0.5095104222433947,1.9535138126504803,-0.2081478487327801,0,-0.2662958158485814,-0.5644165909081479,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.5649596120861907,-0.3321276542362597
1.9899792732545456,-0.18638933462246446,-0.5095104222433947,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.5644165909081479,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,-0.5892568139740777,-0.3936011336080709,0.014637212060770203
-1.107608862589304,-0.15254784890083478,-1.5366812681720423,-0.5118980953829163,4.804277373453899,0,-0.2662958158485814,-0.4765842037601188,-0.2359813632291101,-0.19300937626135234,4.612483062299523,-0.4820426798824101,0.11685537156977305,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.5795156603148972,0.5155197967120356
-0.07507948397468743,-0.19142217096055292,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,-0.5892568139740777,-0.17194630991111728,-0.10095107670490644
0.6132734351017236,-0.1824556234616596,-0.5095104222433947,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,-0.26165318579788244,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,1.4322604033532795,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,0.8635041745453002,-0.3555214717240443,0.09169607123788796
0.2690969755635181,-0.19836401418550265,-1.3133832581875535,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.7504145872216218,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,2.0745051044939435,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,2.4640269015229057,0.8635041745453002,-0.6468373833726644,-0.3321276542362597
0.9574498946399292,-0.16209288333514058,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,0,-0.2662958158485814,0.4203394673515213,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,-0.5892568139740777,0.3543458088580493,0.399931507946359
-1.0139276960877806,-0.19142217096055292,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,5.099019513592785,0.8505317485662419,-0.4058397249567138,-0.5892568139740777,-0.17194630991111728,-0.5791111772398423
-1.107608862589304,-0.1974962837823839,-1.5500791487711116,1.9535138126504803,-0.2081478487327801,1,-0.2662958158485814,-0.8051806639139224,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.6670468967616273,-0.2935982246477009
-1.0777395051540355,-0.1303339505809958,0.9642564436542299,-0.5118980953829163,-0.2081478487327801,1,-0.2662958158485814,-0.2234202643334461,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,-0.2955781683826058,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,0.8505317485662419,-0.4058397249567138,-1.4609134070857044,0.7187018910828571,-0.5725756132465167
-1.107608862589304,-0.1756873263173337,-0.5095104222433947,1.9535138126504803,4.804277373453899,0,-0.2662958158485814,0.6466370295329145,-0.2359813632291101,-0.19300937626135234,-0.21680296415038888,-0.4820426798824101,0.0030806019277374976,-0.1699069165076462,-0.6981970580620328,-0.12168146174384352,-0.19611613513818404,-1.175735064194511,-0.4058397249567138,0.8635041745453002,-0.29840197889800435,0.20728436000356465
